bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
12169,All the Sad Young Men (Works of F. Scott Fitzgerald),F. Scott Fitzgerald/James L.W. West III,3.96,0521402409,9780521402408,eng,504,369,22,1/29/2007,Cambridge University Press
12172,Memoirs of Hadrian,Marguerite Yourcenar/Grace Frick,4.25,0374529264,9780374529260,eng,347,10455,660,5/18/2005,Farrar  Straus and Giroux
12180,Every Book Its Reader: The Power of the Printed Word to Stir the World,Nicholas A. Basbanes,3.96,0060593245,9780060593247,eng,400,312,26,12/12/2006,Harper Perennial
12186,Invitation to a Beheading,Vladimir Nabokov,3.90,0141185600,9780141185606,eng,192,342,23,8/3/2015,Penguin Books Ltd
12187,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov/Fatih Özgüven,4.15,0679725229,9780679725220,eng,604,7927,543,2/19/1990,Vintage
12188,Strong Opinions,Vladimir Nabokov,4.00,0679726098,9780679726098,eng,368,767,59,3/17/1990,Vintage
12193,The Portable Conrad,Joseph Conrad/Morton Dauwen Zabel/Frederick R. Karl,4.28,0140150331,9780140150339,eng,762,97,7,12/9/1976,Penguin Books
12194,Lord Jim,Joseph Conrad,3.62,1551111721,9781551111728,eng,455,21925,838,11/7/2000,Broadview Press Inc
12195,Typhoon and Other Tales,Joseph Conrad/Cedric Watts,3.90,0192801732,9780192801739,eng,304,589,20,1/16/2003,Oxford University Press
12201,Stopping by Woods on a Snowy Evening,Robert Frost/Susan Jeffers,4.40,0525467343,9780525467342,eng,32,9205,322,9/24/2001,Dutton Children's Books
12202,The Poetry of Robert Frost: The Collected Poems  Complete and Unabridged,Robert Frost/Edward Connery Lathem,4.25,0805069860,9780805069860,eng,607,1392,67,4/1/2002,Owl Books
12203,Frost,Thomas Bernhard/Michael Hofmann,3.88,1400040663,9781400040667,eng,342,731,69,10/17/2006,Alfred A. Knopf
12204,The Road Not Taken and Other Poems,Robert Frost,4.28,0486275507,9780486275505,eng,49,33928,251,4/19/1993,Dover Publications
12210,Collected Poems  Prose  and Plays,Robert Frost/Richard Poirier/Mark   Richardson,4.32,188301106X,9781883011062,eng,1036,6188,51,10/1/1995,Library of America
12212,Robert Frost: A Life,Jay Parini,4.11,0805063412,9780805063417,eng,514,259,31,3/15/2000,Owl Books (NY)
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,Eugene O'Neill/Luann Walther,4.08,0679763961,9780679763963,eng,424,1596,36,10/31/1995,Vintage
12220,A Streetcar Named Desire,Tennessee Williams,3.98,0822210894,9780822210894,eng,107,235224,2409,12/1/1952,Dramatists Play Service
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,0811216020,9780811216029,en-US,192,3458,337,9/17/2004,New Directions
12224,Streetcar Suburbs: The Process of Growth in Boston  1870-1900,Sam Bass Warner Jr./Sam B. Warner,3.58,0674842111,9780674842113,en-US,236,61,6,4/20/2004,Harvard University Press
12225,A Streetcar Named Desire (SparkNotes Literature Guide),SparkNotes,3.29,1586634496,9781586634490,eng,96,0,0,7/15/2002,SparkNotes
12226,CliffNotes on Williams' Glass Menagerie & Streetcar Named Desire (Cliffs Notes),James Lamar Roberts/Tennessee Williams/CliffsNotes,3.70,0822005336,9780822005339,en-GB,88,10,0,1/5/1965,Cliffs Notes
12230,Pygmalion,George Bernard Shaw/Dan H. Laurence/Nicholas Grene,3.90,0141439505,9780141439501,eng,122,2085,179,1/30/2003,Penguin Books
12240,The Play Soldier,Chet Green,4.50,159113644X,9781591136446,eng,328,2,2,5/22/2011,Booklocker.com  Inc.
12248,Return to Ithaca (Tales from the Odyssey  #5),Mary Pope Osborne/Troy Howell,4.14,0786809930,9780786809936,eng,112,280,19,10/1/2004,Little  Brown Books for Young Readers
12249,The New Testament,Richmond Lattimore,4.32,0865475245,9780865475243,eng,608,109,23,10/30/1997,North Point Press
12250,Greek Lyrics,Richmond Lattimore,3.98,0226469441,9780226469447,eng,82,234,21,9/15/1960,University of Chicago Press
12254,The Iliad,Homer/Robert Fagles/Derek Jacobi,3.86,0143059289,9780143059288,eng,8,42,7,6/15/2006,Penguin-HighBridge
12256,The Iliad  Books 8-9 (Classical Texts Series),Homer/Charles H. Wilson,4.50,0856686271,9780856686276,grc,224,4,1,12/1/1996,Aris and Phillips
12263,The Gray-Eyed Goddess (Tales from the Odyssey  #4),Mary Pope Osborne/Troy Howell/Homer,4.09,0786809310,9780786809318,en-US,128,316,22,9/30/2003,Little  Brown Books for Young Readers
12268,Collected Stories,Tennessee Williams/Gore Vidal,4.31,0811212696,9780811212694,eng,608,642,46,4/17/1994,New Directions
12274,Saint Joan,George Bernard Shaw/Dan H. Laurence/Imogen Stubbs,3.80,0140437916,9780140437911,eng,160,5966,211,1/25/2001,Penguin Classics
12275,The Intelligent Woman's Guide to Socialism  Capitalism  Sovietism and Fascism,George Bernard Shaw/Susan Moller Okin,3.87,0887380050,9780887380051,eng,565,100,8,1/1/1984,Transaction Publishers
12279,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,4.28,0375400702,9780375400704,eng,512,6775,217,9/16/1997,Everyman's Library
12288,The Adventures of Race Williams,Carroll John Daly,3.45,0892969598,9780892969593,eng,342,11,3,1/1/1989,Mysterious Press
12290,The Hidden Hand,Carroll John Daly/Drew Bishop,3.43,0060974362,9780060974367,eng,272,5,0,5/1/1992,Harper Perennial
12292,Murder from the East,Carroll John Daly,3.63,0930330013,9780930330019,eng,312,15,4,1/1/1935,International Polygonics
12293,Education as My Agenda: Gertrude Williams  Race & the Baltimore Public Schools,Jo Ann Ooiman Robinson,4.25,031229543X,9780312295431,eng,336,4,1,10/14/2005,Palgrave Macmillan
12296,The Scarlet Letter,Nathaniel Hawthorne/Thomas E. Connolly/Nina Baym,3.40,0142437263,9780142437261,eng,279,609586,10402,2/27/2003,Penguin Books
12297,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.40,0679783385,9780679783381,en-US,241,5503,220,9/19/2000,Modern Library
12299,The Scarlet Letter,Nathaniel Hawthorne,3.40,0743487567,9780743487566,eng,400,1373,68,5/1/2004,Simon & Schuster
12300,The Scarlet Letter,Nathaniel Hawthorne,3.40,1587263831,9781587263835,eng,224,109,8,7/14/2006,Ann Arbor Media
12301,The Scarlet Letter,Nathaniel Hawthorne,3.40,074326469X,9780743264693,eng,538,534,11,8/2/2005,Kaplan
12302,Nathaniel Hawthorne's The Scarlet Letter,Nathaniel Hawthorne/Karin Jacobson,3.40,0764587242,9780764587245,eng,240,10,0,4/29/2001,Cliffs Notes
12315,The Birth of Tragedy,Friedrich Nietzsche/Clifton Fadiman,3.98,0486285154,9780486285153,eng,92,210,20,6/1/1995,Dover Publications  Inc.
12317,Human  All Too Human (Complete Works 3),Friedrich Nietzsche/Gary Handwerk,4.21,0804741719,9780804741712,en-US,396,64,4,12/1/2000,Stanford University Press (Stanford  CA)
12319,Basic Writings of Nietzsche,Friedrich Nietzsche/Walter Kaufmann/Peter Gay,4.11,0679783393,9780679783398,eng,862,3227,76,1/25/2001,Random House  Inc.
12321,Beyond Good and Evil,Friedrich Nietzsche/R.J. Hollingdale/Michael Tanner,4.01,014044923X,9780140449235,eng,240,48651,1115,2/27/2003,Penguin Classics
12322,Daybreak: Thoughts on the Prejudices of Morality,Friedrich Nietzsche/R.J. Hollingdale,4.18,0521599636,9780521599634,eng,292,818,26,11/13/1997,Cambridge University Press
12328,How To Draw The Legend Of Zelda    (troll),Michael Teitelbaum/Ron Zalme,4.21,0439635810,9780439635813,en-US,32,61,7,2/1/2004,Scholastic
12335,Savage Beauty: The Life of Edna St. Vincent Millay,Nancy Milford,4.01,0375760814,9780375760815,eng,608,6799,483,9/10/2002,Random House Trade
12346,Premières Histoires,João Guimarães Rosa,4.33,2864240157,9782864240150,fre,205,0,0,3/31/1995,Métailié
12349,My Year of Meats,Ruth Ozeki,3.96,0140280464,9780140280463,eng,366,12431,1330,3/1/1999,Penguin Books
12350,Beef,Ruth Ozeki,3.96,3492230024,9783492230025,ger,383,2,0,4/1/2000,Piper
12352,Mon épouse américaine,Ruth Ozeki/Florence Mortimer,3.96,2266104462,9782266104463,fre,445,3,0,4/19/2001,Pocket
12358,The Partly Cloudy Patriot,Sarah Vowell/Katherine Streeter,3.88,0743243803,9780743243803,eng,197,25608,1318,10/1/2003,Simon  Schuster
12365,The Risk Pool,Richard Russo,4.04,0099276496,9780099276494,eng,479,5013,332,6/4/1998,Vintage
12366,The Whore's Child and Other Stories,Richard Russo,3.75,009943752X,9780099437529,eng,240,2738,252,11/1/2003,Vintage Books USA
12370,Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers,Gus Russo,3.88,1582343896,9781582343891,en-US,640,89,15,9/5/2006,Bloomsbury (NYC)
12372,The Lay of the Land,Richard Ford,3.90,0679454683,9780679454687,eng,485,3255,353,10/24/2006,Alfred A. Knopf
12375,Tom Ford,Graydon Carter/Tom Ford/Anna Wintour/Bridget Foley,4.47,0847826694,9780847826698,eng,416,182,11,11/4/2008,Rizzoli
12378,The People's Tycoon: Henry Ford and the American Century,Steven Watts,4.02,0375707255,9780375707254,eng,656,309,39,10/10/2006,Vintage
12381,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,0679726225,9780679726227,eng,214,2940,124,12/17/1989,Random House Vintage Books
12383,When Somebody Loves You Back (Soulmates Dissipate  #6),Mary B. Morrison,4.38,0758207301,9780758207302,en-US,285,1763,20,8/1/2006,Dafina Books
12395,Journey to the End of the Night,Louis-Ferdinand Céline/Ralph Manheim/William T. Vollmann,4.23,0811216543,9780811216548,eng,453,21561,876,5/17/2006,New Directions
12398,Europe Central,William T. Vollmann,3.92,0143036599,9780143036593,en-US,811,2121,247,12/1/2005,Penguin
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,4.43,0295981466,9780295981468,en-US,288,24,4,8/1/2002,University of Washington Press
12408,Passing,Nella Larsen/Carla Kaplan,3.85,0393979164,9780393979169,eng,546,335,26,8/1/2007,W. W. Norton & Company
12412,The Complete Fiction of Nella Larsen: Passing  Quicksand  and the Stories,Nella Larsen/Charles Larson/Marita Golden,4.14,0385721005,9780385721004,eng,278,824,59,11/6/2001,Anchor Books
12417,The Poet of Tolstoy Park,Sonny Brewer,3.93,0345476328,9780345476326,eng,304,565,118,3/28/2006,Ballantine Books
12419,A Calendar of Wisdom: Daily Thoughts to Nourish the Soul,Leo Tolstoy/Peter Sekirin,4.07,0684837935,9780684837932,eng,384,502,43,10/14/1997,Scribner
12424,Safe Conduct: An Autobiography and Other Writings,Boris Pasternak/B. Deutsch,3.82,081120135X,9780811201353,eng,256,83,8,4/14/2009,New Directions
12427,Letters: Summer 1926,Boris Pasternak/Marina Tsvetaeva/Rainer Maria Rilke,4.26,0940322714,9780940322714,eng,380,179,16,10/31/2001,NYRB Classics
12441,Traveller,Richard  Adams,3.92,0440204933,9780440204930,eng,355,884,74,11/5/1989,Dell Publishing
12442,The Plague Dogs,Richard  Adams,3.85,0345494024,9780345494023,eng,390,5875,401,11/28/2006,Ballantine Books
12444,Maia (Beklan Empire #2),Richard  Adams,4.01,0670800333,9780670800339,eng,1056,1719,133,9/27/1984,Viking Press
12445,The Girl in a Swing,Richard  Adams,3.52,0517391732,9780517391730,eng,339,24,3,10/1/1982,Random House
12447,You Can't Go Home Again,Thomas Wolfe,4.04,0060930055,9780060930059,eng,711,4025,265,8/5/1998,Harper Perennial
12448,Look Homeward  Angel,Thomas Wolfe,3.93,0743297318,9780743297318,eng,644,11131,751,10/10/2006,Scribner
12451,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe/Pat Conroy,4.20,0684867850,9780684867854,eng,896,777,45,9/8/1999,Scribner
12457,Boys' Life & Search and Destroy,Howard Korder,3.76,0413712001,9780413712004,en-GB,160,17,0,12/1/2006,Methuen Publishing
12458,Complete Plays 1920–1931,Eugene O'Neill/Travis Bogard,4.18,0940450496,9780940450493,eng,1092,90,9,10/1/1988,Library of America
12461,Complete Plays 1913–1920,Eugene O'Neill/Travis Bogard,4.10,0940450488,9780940450486,eng,1107,87,5,10/1/1988,Library of America
12466,The Castle in the Forest,Norman Mailer,3.14,0394536495,9780394536491,en-US,477,2307,351,1/23/2007,Random House (NY)
12467,The Naked and the Dead,Norman Mailer,3.94,0312265050,9780312265052,eng,721,21004,620,8/28/2000,Picador
12468,The Executioner's Song,Norman Mailer,4.06,0375700811,9780375700811,eng,1056,15682,952,4/28/1998,Vintage Books USA
12473,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,Norman Mailer/John Buffalo Mailer,3.30,1560258241,9781560258247,en-US,218,67,10,1/24/2006,Nation Books
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,0452272793,9780452272798,eng,304,2500,188,1/1/1995,Plume Books
12477,In Cold Blood,Truman Capote,4.07,0141182571,9780141182575,eng,316,3500,313,2/3/2000,Penguin Classics
12478,Cold Blood (Lorraine Page  #2),Lynda La Plante,3.92,0515124796,9780515124798,eng,462,12,3,4/1/1999,Jove
12482,Amazing Disgrace (Gerald Samper #2),James Hamilton-Paterson,3.80,1933372192,9781933372198,eng,320,221,34,11/1/2006,Europa Editions
12488,Cry  the Beloved Country,Alan Paton,3.90,0099766817,9780099766810,eng,240,767,85,8/1/2002,Vintage Classics
12495,You Don't Know Jack (NY Girlfriends  #2),Erin McCarthy,3.72,075821409X,9780758214096,en-US,255,2757,119,10/1/2006,Brava
12496,The Sunset Limited,Cormac McCarthy,3.96,0307278360,9780307278364,eng,160,6494,562,10/24/2006,Vintage
12497,No Country for Old Men,Cormac McCarthy,4.14,0375706674,9780375706677,eng,309,120421,6140,7/11/2006,Vintage
12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.80,0312311338,9780312311339,eng,338,8819,394,3/3/2003,St. Martin's Griffin
12505,The Idiot,Fyodor Dostoyevsky/Anna Brailovsky/Joseph Frank/Constance Garnett/Alan Myers,4.18,0679642420,9780679642428,eng,667,94133,2760,4/8/2003,Modern Library
12511,The Complete Idiot's Guide to Calculus,W. Michael Kelley,4.11,1592574718,9781592574711,en-US,352,64,9,6/27/2006,Alpha
12513,True and False: Heresy and Common Sense for the Actor,David Mamet,3.95,0679772642,9780679772644,eng,144,1876,147,2/22/1999,Vintage
12517,On Directing Film,David Mamet,3.86,0140127224,9780140127225,eng,107,2448,146,1/1/1992,Penguin Books
12522,Book of Dreams,Jack Kerouac/Robert Creeley,3.44,0872863808,9780872863804,eng,250,924,25,5/1/2001,City Lights Publishers
12526,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard,4.34,0060920645,9780060920647,en-US,617,562,42,11/21/1990,Harper Perennial
12527,Pilgrim at Tinker Creek,Annie Dillard,4.11,0072434171,9780072434170,eng,288,17681,1596,6/1/2000,Harper Perennial
12528,An American Childhood,Annie Dillard,3.91,0060915188,9780060915186,eng,255,7102,604,10/15/2013,Harper Perennial
12532,For the Time Being,Annie Dillard,4.16,0375703470,9780375703478,en-US,205,3172,380,2/8/2000,Vintage
12533,The Maytrees,Annie Dillard,3.57,0061239534,9780061239533,eng,216,4870,975,6/12/2007,Harper
12535,Plan B: Further Thoughts on Faith,Anne Lamott,4.05,1594481571,9781594481574,eng,352,18922,865,3/28/2006,Riverhead Books
12537,All New People,Anne Lamott,3.63,1582430543,9781582430546,eng,166,1562,111,12/17/1999,Counterpoint LLC
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.19,1400079098,9781400079094,eng,251,21507,1664,3/8/2005,Anchor
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,0141007451,9780141007458,eng,304,1029,188,7/1/2004,Penguin
12546,A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit  Nine That Fired Me  and Three I Can't Remember,Iain Levison,3.83,0812967941,9780812967944,eng,164,509,81,4/8/2003,Random House Trade
12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,4.29,184159105X,9781841591056,eng,211,6970,310,12/17/2002,Everyman's Library
12555,The Bonesetter's Daughter,Amy Tan,3.99,0345457374,9780345457370,eng,387,108440,2689,2/4/2003,Ballantine Books
12557,The Kitchen God's Wife,Amy Tan,4.01,0143038109,9780143038108,en-US,416,66503,1661,9/21/2006,Penguin Books
12558,The Moon Lady,Amy Tan/Gretchen Schields,3.97,0689806167,9780689806162,eng,32,1388,64,11/1/1995,Aladdin
12560,The Short History of a Prince,Jane Hamilton,3.65,055299801X,9780552998017,eng,432,1799,121,4/1/1999,Black Swan
12561,The Guardian,Jane Hamilton,3.72,0785282092,9780785282099,eng,239,83,20,12/31/1994,Thomas Nelson Publishers
12564,Sometimes a Great Notion,Ken Kesey/Charles Bowden,4.17,0143039865,9780143039860,eng,715,577,80,8/29/2006,Penguin Classics
12568,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan,4.15,0395500761,9780395500767,eng,400,8721,380,3/1/1989,Houghton Mifflin/Seymour Lawrence
12569,Revenge of the Lawn / The Abortion / So the Wind Won't Blow it All Away,Richard Brautigan,4.29,0395706742,9780395706749,eng,544,2076,95,2/21/1995,Mariner Books
12570,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan,4.25,0395547032,9780395547038,en-US,608,1724,103,2/4/1991,Mariner Books
12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf,3.78,0312277105,9780312277109,eng,132,1349,77,7/10/2001,St. Martin's Griffin
12577,The Collected Stories,Eudora Welty,4.23,0156189216,9780156189217,eng,622,7084,202,2/1/1982,Mariner Books
12578,Complete Novels: The Robber Bridegroom  Delta Wedding  The Ponder Heart  Losing Battles  The Optimist's Daughter,Eudora Welty/Richard Ford/Michael Kreyling,4.17,188301154X,9781883011543,eng,1012,274,27,8/1/1998,Library of America
12579,Eudora Welty: Photographs,Eudora Welty/Reynolds Price,4.43,0878055290,9780878055296,eng,226,305,15,10/21/1993,University Press of Mississippi
12581,On Writing,Eudora Welty/Richard Bausch,4.04,0679642706,9780679642701,eng,106,484,56,9/24/2002,Modern Library
12582,Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty,3.94,0061124192,9780061124198,eng,1,92,28,6/27/2006,Caedmon
12583,Losing Battles,Eudora Welty,3.60,0679728821,9780679728825,eng,436,433,59,8/11/1990,Vintage
12586,The Eye of the Story: Selected Essays and Reviews,Eudora Welty,4.06,0679730044,9780679730040,eng,368,102,11,8/29/1990,Vintage
12589,The Golden Apples,Eudora Welty,3.88,015636090X,9780156360906,eng,288,830,76,9/14/1956,Mariner Books
12590,One Writer's Beginnings,Eudora Welty,4.06,0674639278,9780674639270,eng,104,2717,232,7/21/1998,Harvard University Press
12609,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,Anne Fadiman,4.17,0374525641,9780374525644,eng,341,60656,4194,9/30/1998,Noonday Press
12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky,3.97,0805076883,9780805076882,eng,301,11173,345,9/1/2004,Holt McDougal
12614,The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky/Michel Foucault/John Rajchman,3.94,1595581340,9781595581341,eng,213,1953,116,9/1/2006,The New Press
12615,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky,4.02,1583225366,9781583225363,eng,103,4332,320,9/3/2002,Seven Stories Press
12616,11 de Septiembre,Noam Chomsky,3.73,158322565X,9781583225653,spa,144,14,2,9/3/2002,Siete Cuentos
12618,On Anarchism,Noam Chomsky/Barry Pateman,3.93,1904859208,9781904859208,eng,256,4145,192,5/1/2005,AK Press
12620,The Chomsky Reader,Noam Chomsky,3.98,1852421177,9781852421175,eng,492,1643,38,6/1/1988,Serpent's Tail
12622,Language and Mind,Noam Chomsky,3.86,052167493X,9780521674935,eng,190,819,31,12/1/2006,Cambridge University Press
12623,Perilous Power: The Middle East & US Foreign Policy,Noam Chomsky/Gilbert Achcar/Stephan R. Shalom,4.05,1594513120,9781594513121,en-GB,242,270,16,9/15/2006,Routledge
12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann,3.99,1878825011,9781878825018,eng,111,1679,133,1/1/1992,Odonian Press
12630,Imperial Ambitions: Conversations on the Post-9/11 World,Noam Chomsky/David Barsamian,3.97,080507967X,9780805079678,eng,226,1776,90,10/5/2005,Metropolitan Books/Henry Holt & Co. (NY)
12631,On MisEducation (Critical Perspectives),Noam Chomsky/Donaldo Macedo,3.76,0742529789,9780742529786,eng,199,282,20,2/23/2004,Rowman & Littlefield Publishers
12645,Aspects of the Theory of Syntax,Noam Chomsky,3.96,0262530074,9780262530071,eng,261,296,10,3/15/1969,MIT Press (Cambridge  MA)
12646,On Democracy & Education (Social Theory  Education & Cultural Change),Noam Chomsky/C.P. Otero,3.96,0415926327,9780415926324,en-US,480,84,5,11/22/2002,Routledge Falmer
12648,Cat Breaking Free (Joe Grey  #11),Shirley Rousseau Murphy,4.22,0060578122,9780060578121,eng,375,225,20,10/1/2006,Avon
12649,Confessions,Jean-Jacques Rousseau/Patrick Coleman/Angela Scholar,3.62,0192822756,9780192822758,eng,676,4919,160,5/18/2000,Oxford University Press
12650,Cat Cross Their Graves (Joe Grey  #10),Shirley Rousseau Murphy,4.32,0060578114,9780060578114,eng,385,504,28,9/27/2005,Avon
12651,The Social Contract,Jean-Jacques Rousseau/Maurice Cranston,3.77,0143037498,9780143037491,eng,168,29090,451,5/30/2006,Penguin
12652,Cat in the Dark (Joe Grey  #4),Shirley Rousseau Murphy,4.25,0061059471,9780061059476,en-US,320,723,36,11/3/1999,Avon
12657,The Source,James A. Michener,4.30,0375760385,9780375760389,eng,1080,34972,1149,7/9/2002,Random House Trade Paperbacks
12658,Hawaii,James A. Michener,4.20,0375760377,9780375760372,eng,1136,66298,1383,7/9/2002,Dial Press Trade Paperback
12661,Chesapeake,James A. Michener,4.18,0812970438,9780812970432,eng,1024,19174,664,9/9/2003,Dial Press
12662,Caravans,James A. Michener,4.05,0812969820,9780812969825,eng,320,4753,400,9/9/2003,Dial Press Trade Paperback
12664,Iberia,James A. Michener/Robert Vavra,3.71,0449207331,9780449207338,eng,960,2153,152,10/12/1984,Fawcett Crest Books
12665,Centennial,James A. Michener,4.24,0449452697,9780449452691,eng,1086,95,13,7/1/1989,Fawcett Books
12676,Carrie (Biblioteca de Stephen King. 102  8),Stephen King/Gregorio Vlastelica,3.96,0609810901,9780609810903,spa,288,67,3,9/4/2001,Plaza y Janes
12678,Carrie,Stephen King,3.96,9685957002,9789685957007,spa,254,28,9,4/30/2005,Debolsillo
12682,The Shining,Stephen King,4.22,0743437497,9780743437493,eng,505,1316,134,10/1/2002,Gallery Books
12683,The Shining,Stephen King/Campbell Scott,4.22,0743536991,9780743536998,eng,0,13,0,8/2/2005,Simon & Schuster Audio
12684,The Shining,Stephen King,4.22,1417618256,9781417618255,eng,505,8,2,10/1/2002,Turtleback Books
12686,Marley & Me: Life and Love with the World's Worst Dog,John Grogan,4.13,0061238228,9780061238222,en-US,306,697,158,10/31/2006,William Morrow
12691,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,4.13,0739461192,9780739461198,eng,291,414947,12116,10/18/2005,William Morrow; 1ST edition
12703,Wuthering Heights,Emily Brontë/Alice Hoffman,3.85,0451529251,9780451529251,eng,322,1898,201,3/2/2004,Signet Classics
12712,Brodie's notes on Aldous Huxley's brave new world,Graham Handley,0.00,0333581296,9780333581292,eng,71,0,0,8/20/1992,Macmillan
12722,The Moon Is Down,John Steinbeck,3.90,0141185538,9780141185538,eng,144,15806,996,11/30/2000,Penguin Classics
12723,Ride the Moon Down,Terry C. Johnston,4.15,0553572822,9780553572827,en-US,576,103,4,7/6/1999,Bantam
12724,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,Margot Adler,4.02,0143038192,9780143038191,eng,672,6509,209,10/3/2006,Penguin Books
12725,Sing Down the Moon,Scott O'Dell,3.74,0440979757,9780440979753,eng,124,6548,356,3/26/1997,Laurel Leaf Library
12733,Light in August,William Faulkner,3.94,067964248X,9780679642480,eng,460,329,35,4/2/2002,Modern Library
12738,The Transit of Venus,Shirley Hazzard,3.89,1860491812,9781860491818,eng,352,1681,276,10/5/1995,Virago
12746,Kingsblood Royal,Sinclair Lewis/Charles R. Johnson,3.97,0375756868,9780375756863,en-US,352,77,11,4/10/2001,Modern Library
12749,Swann's Way (In Search of Lost Time  #1),Marcel Proust/Lydia Davis,4.14,0142437964,9780142437964,eng,492,30493,1767,11/30/2004,Penguin Classics
12753,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff/Elizabeth Dalton,4.14,1593083777,9781593083779,en-US,466,17,9,10/1/2005,Barnes & Noble Books
12754,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff,4.14,1414243677,9781414243672,eng,380,1,0,1/1/2005,IndyPublish.com
12769,Lady of the Lake,Elizabeth Mayne,3.27,0373289804,9780373289806,eng,304,70,6,7/25/1997,Harlequin Historical
12770,A Kiss Before Dying,Ira Levin/Otto Penzler,3.94,0786711647,9780786711642,eng,242,6548,556,4/7/2003,Carroll & Graf Publishers
12771,A Kiss Before Dying (Sweet Valley High  #122),Francine Pascal/Kate William,3.67,0553566407,9780553566406,eng,197,267,7,2/1/1996,Bantam
12783,The Satanic Verses,Salman Rushdie,3.71,014011890X,9780140118902,eng,560,11,0,9/26/1988,Penguin Books Ltd
12786,The City of Falling Angels,John Berendt,3.54,0143036939,9780143036937,eng,414,12741,1494,9/26/2006,Penguin Books
12787,Falling Angel,William Hjortsberg/Ridley Scott/James Crumley,3.92,1933618086,9781933618081,eng,302,2243,220,11/1/2006,Millipede Press
12789,Falling Angels (Luc Actar #1),Melissa M. Garcia,4.67,0595377106,9780595377107,eng,216,1,0,2/14/2006,iUniverse
12793,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan,3.90,0226424154,9780226424156,eng,308,77,14,11/1/2001,University of Chicago Press
12803,Ulysses,James Joyce/Craig Raine,3.73,0679455132,9780679455134,eng,1084,250,38,10/28/1997,Everyman's Library
12807,The Crazed,Ha Jin,3.50,0434010537,9780434010530,eng,336,15,1,10/3/2002,Arrow (A Division of Random House Group)
12812,Chickenhawk: Back in the World Again: Life After Vietnam,Robert Mason,4.09,0140158766,9780140158762,eng,400,175,17,5/1/1994,Penguin Books
12817,Nuns and Soldiers,Iris Murdoch/Karen Armstrong,3.93,0142180092,9780142180099,eng,512,503,34,7/30/2002,Penguin Classics
12820,Sir Gawain And The Green Knight,Michael Morpurgo/Michael Foreman,3.94,0744586461,9780744586466,eng,120,21,5,11/1/2004,Walker
12822,Cliffs Notes on Wiesel's Night,Maryam Riess,3.40,0822008939,9780822008934,eng,80,5,1,8/22/1996,Cliffs Notes
12823,The Night Trilogy: Night  Dawn  the Accident,Elie Wiesel/Marion Wiesel,4.29,0374521409,9780374521400,eng,318,2439,255,9/1/1987,Hill and Wang
12827,Strong Motion,Jonathan Franzen,3.52,184115749X,9781841157498,eng,528,3996,278,6/1/2007,Fourth Estate (GB)
12828,How to Be Alone,Jonathan Franzen,3.59,0007153589,9780007153589,eng,306,336,33,7/2/2007,Harper Perennial
12829,The Twenty-Seventh City,Jonathan Franzen,3.12,0312420145,9780312420147,eng,528,3621,330,9/8/2001,Picador USA
12840,Second Ring of Power,Carlos Castañeda,4.03,0671732471,9780671732479,en-US,328,2779,33,4/1/1991,Washington Square Press
